"","participant","sound_label","sound_start","sound_end","word","utterance","F1_20","F1_35","F1_50","F1_65","F1_80","F2_20","F2_35","F2_50","F2_65","F2_80","duration","changeF2","changeF1","trajectory","gender","changeF1norm","changeF2norm","traj_norm","child","meanF1","meanF2","FLEECEF1","FLEECEF2","TRAPF1","TRAPF2","u_F1","u_F2","s_f1","s_f2"
"5528","Lola","price",408.552158690575,408.843246555032,"NINTH","twenty-ninth of the what",692.74,677.22,637.62,629,621.01,1428.65,1516.81,1777.17,1987.32,2011.4,0.291087864457154,582.75,-71.73,587.147984242474,"F",-246.42044124295,2001.97284447692,2017.08163044666,"teen",651.518,1744.27,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5529","Lola","face",418.330079542061,418.44413186063,"BIRTHDAY","it's my brother's birthday today!",767.44,757.76,760.59,695.37,493.3,2149.66,2218.75,2261.24,2225.22,2523.62,0.114052318568838,373.96,-274.14,463.679653640312,"F",-2403.63373090516,3278.84610056648,4065.49958351308,"teen",694.892,2275.698,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5530","Lola","face",418.67695382345,419.066942484159,"TODAY","it's my brother's birthday today!",767.65,830.54,759.17,562.91,404.63,2093.84,2190.6,2284.57,2571.25,2627.82,0.389988660708354,533.98,-363.02,645.692001499167,"F",-930.847577313223,1369.21929737677,1655.66865540749,"teen",664.98,2353.616,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5531","Lola","goat",423.365657876319,423.504616256759,"NO","no",651.86,632.11,557.4,529.94,512.66,1866.32,1790.58,1844.52,1821.76,1877.44,0.138958380439817,11.1200000000001,-139.2,139.643454554805,"F",-1001.73879084815,80.0239608781003,1004.93006692234,"teen",576.794,1840.124,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5532","Lola","price",440.366082421736,440.433272900355,"WRITE","do I have to write investor's",699.01,706.42,732.15,725.96,710.21,1489.82,1538.74,1650.92,1727.5,1813.31,0.0671904786195796,323.49,11.2,323.683827368622,"F",166.690284547791,4814.5214418183,4817.4061863923,"teen",714.75,1644.058,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5533","Lola","price",442.881610525321,442.975737734488,"ALRIGHT","alright what shall I write",799.07,814.79,802.43,782.2,777.44,1541.34,1583.37,1620.1,1674.9,1661.5,0.0941272091665155,120.16,-21.63,122.091287567951,"F",-229.795403385811,1276.57030378359,1297.08814963339,"teen",795.186,1616.242,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5534","Lola","price",443.654941779916,443.787918426846,"WRITE","alright what shall I write",805.52,860.34,856.84,865.58,792.94,1388.67,1408.13,1534.16,1677.53,1832.38,0.132976646930331,443.71,-12.5799999999999,443.888297322648,"F",-94.6030772349885,3336.7513036516,3338.09212045488,"teen",836.244,1568.174,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5535","Lola","goat",450.706737103175,450.834910575759,"DON'T","no I don't look like a Katie",645.23,649.48,611.11,541.58,502.04,1763.58,1724.92,1738.67,1770.84,1900.47,0.128173472584592,136.89,-143.19,198.096562817228,"F",-1117.15784173279,1068.00570539005,1545.53480390795,"teen",589.888,1779.696,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5536","Lola","face",458.872630833035,458.963505395986,"NAME","what's your name? Rosie?",715.72,715.32,670.8,604.72,592.51,1959.45,1999,2124.16,2142.23,2259.19,0.0908745629506029,299.74,-123.21,324.075256229167,"F",-1355.82495254446,3298.39275444913,3566.18228145236,"teen",659.814,2096.806,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5537","Lola","price",469.867771160165,469.972077813582,"WHY","why d'you keep on saying Katie shall I do Ruby",755.84,736.04,710.55,723.61,689.06,1203.7,1310.56,1429.11,1585.91,1836.92,0.10430665341687,633.22,-66.7800000000001,636.731604995386,"F",-640.227615520444,6070.75367924312,6104.41984415545,"teen",723.02,1473.24,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5538","Lola","face",470.509727794252,470.601777385852,"SAYING","why d'you keep on saying Katie shall I do Ruby",486.79,484.3,556.69,588.34,567.73,1960.12,2434.84,2400.57,2498.4,2833.5,0.0920495915999027,873.38,80.94,877.12251595772,"F",879.308626938933,9488.14638739715,9528.80399263659,"teen",536.77,2425.486,477.35775,2566.94725,817.63625,1656.45325,477.35775,477.35775,590.783916666667,1566.91941666667
"5539","Lucy","fleece",59.2281408546102,59.3836692176871,"BELIEVE","I believe in feminism",597.61,575.27,537.14,492.75,452.36,2350.89,2387.55,2324.58,2384.39,2355.76,0.155528363076826,4.87000000000035,-145.25,145.331618720773,"F",-933.913256248001,31.3126165778182,934.438039761171,"teen",531.026,2360.634,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5540","Lucy","goat",67.5427310460416,67.7057967150824,"KNOW","yeah let me know yeah",723.37,717.82,708.75,674.84,627.99,1612.28,1756.76,1825.67,1937.79,1946.81,0.163065669040819,334.53,-95.38,347.861560538097,"F",-584.91772401292,2051.50478312059,2133.26056051087,"teen",690.554,1815.862,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5541","Lucy","trap",152.085116253074,152.202059395187,"DAD","cos his dad was muslim",831.06,884.34,900.98,901.73,845.63,1656.67,1418.2,1451.94,1385.18,1480.93,0.116943142112632,-175.74,14.5700000000001,176.342940034468,"F",124.590461114575,-1502.78158107586,1507.9374202604,"teen",872.748,1478.584,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5542","Lucy","foot",152.554238743116,152.63130960842,"MUSLIM","cos his dad was muslim",512.87,520.45,528.04,492.12,457.14,1509.48,1713.5,1718.33,1621.5,1517.89,0.0770708653041936,8.41000000000008,-55.73,56.3609882809023,"F",-723.100743452631,109.120352636582,731.287861612157,"teen",502.124,1616.14,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5543","Lucy","trap",156.778947371466,156.866506643593,"DAD","cos his mum was catholic so his dad converted for his mum",766.67,801.33,809.68,813,797.54,1620.09,1602.87,1577.12,1574.93,1609.35,0.0875592721275211,-10.74,30.87,32.6849277190573,"F",352.561176559817,-122.659767938206,373.289166582553,"teen",797.644,1596.872,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5544","Lucy","fleece",228.752260166289,228.927192176871,"E","we did in this R E. because also",564.78,561.05,556.04,552.59,525.5,2201.31,2234.86,2304.4,2311.08,2454.22,0.174932010582012,252.91,-39.28,255.942154597479,"F",-224.544380810079,1445.76169426367,1463.09502615296,"teen",551.992,2301.174,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5545","Lucy","goat",229.899127752796,230.108750898733,"ALSO","we did in this R E. because also",689.68,697.71,658.01,641.34,617.36,1715.21,1800.19,1843.2,1831.03,1815.57,0.209623145937428,100.36,-72.3199999999999,123.702514121581,"F",-345.000069894892,478.763924428256,590.118584321342,"teen",660.82,1801.04,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5546","Lucy","price",234.309444316333,234.453737794438,"LIKE","it's like",713.94,758.45,722.42,696.25,690.96,1386.98,1326.62,1591.81,1863.15,1960.64,0.144293478104572,573.66,-22.98,574.120088483237,"F",-159.258757234655,3975.64746193351,3978.83602242343,"teen",716.404,1625.84,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5547","Lucy","price",236.96586652843,237.08056602128,"LIKE","for marriage and stuff? and like when they die where they're gonna go",714.07,712.95,692.56,653.01,632.27,1366.41,1465.92,1589.2,1753.64,1925.56,0.114699492850747,559.15,-81.8000000000001,565.101727567701,"F",-713.16793097283,4874.91257461439,4926.80232076563,"teen",680.972,1620.146,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5548","Lucy","face",237.462828571429,237.561300075586,"THEY","for marriage and stuff? and like when they die where they're gonna go",695.18,684.1,665.68,592.43,506.76,2003.62,2060.54,2146.14,2298.72,2266.77,0.0984715041572315,263.15,-188.42,323.651075851757,"F",-1913.4469571943,2672.34670834136,3286.74857383083,"teen",628.83,2155.158,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5549","Lucy","price",237.669499095518,237.964635770975,"DIE","for marriage and stuff? and like when they die where they're gonna go",804.28,798.58,824.69,824.99,644.59,1278.78,1219.56,1332.48,1651.97,1960.82,0.295136675456689,682.04,-159.69,700.48515880067,"F",-541.071351952104,2310.92933111286,2373.42633787127,"teen",779.426,1488.722,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5550","Lucy","goat",238.564290743179,238.726247832466,"GO","for marriage and stuff? and like when they die where they're gonna go",720.38,720.87,698.62,650.78,642.49,1564.49,1598.22,1660.83,1721.56,1684.02,0.161957089287313,119.53,-77.89,142.66840224801,"F",-480.929858289949,738.034997578605,880.902483959287,"teen",686.628,1645.824,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5551","Lucy","goat",239.238520254949,239.3018469863,"KNOW","because you know how catholics believe like",736.99,769.49,805.44,814.43,813.81,1802.55,1744.06,1679.25,1626.07,1629.93,0.0633267313506849,-172.62,76.8199999999999,188.94172858318,"F",1213.07382145769,-2725.86309632943,2983.60146739417,"teen",788.032,1696.372,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5552","Lucy","fleece",240.082296017822,240.235862811791,"BELIEVE","because you know how catholics believe like",452.99,443.32,442.68,434.08,440.79,2224.72,2336.08,2231.44,2390.24,2122.22,0.153566793969048,-102.5,-12.2,103.223495387436,"F",-79.444257997982,-667.46200367157,672.173278607621,"teen",442.772,2260.94,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5553","Lucy","goat",241.230713685032,241.307261462505,"GO","you go to heaven",514.9,555.85,578.84,540,509.73,1438.43,1596.91,1640.25,1707.36,1820.86,0.0765477774721433,382.43,-5.16999999999996,382.464944537404,"F",-67.5395180726363,4995.96477688945,4996.4212831207,"teen",539.864,1640.762,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5554","Lucy","goat",245.712960815021,245.800784076594,"GO","(( )) muslims believe something else",550.13,588.94,593.98,566.59,514.07,1636.79,1661.24,1693.27,1744.66,1829.85,0.0878232615721686,193.06,-36.0599999999999,196.398796330324,"F",-410.597367422612,2198.27863989489,2236.29586073769,"teen",562.742,1713.162,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5555","Lucy","price",246.020633359837,246.09090920056,"LIKE","(( )) muslims believe something else",761.5,769.67,763.55,706.84,662.24,1517.21,1542.37,1566.68,1616.24,1660.66,0.0702758407222177,143.45,-99.26,174.443257536656,"F",-1412.43418762287,2041.24203319062,2482.26496821554,"teen",732.76,1580.632,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5556","Lucy","foot",246.208609720618,246.264731250525,"MUSLIMS","(( )) muslims believe something else",544.91,541.47,533.9,536.11,525.97,1718.74,1813.62,1852.81,1879.55,1874.67,0.0561215299071023,155.93,-18.9399999999999,157.07605960171,"F",-337.481890307538,2778.43459111165,2798.85562388832,"teen",536.472,1827.878,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5557","Lucy","price",247.950282596372,248.027115556749,"LIKE","and then it's like well",708.2,695.24,677.48,666.97,655.9,1485.08,1498.77,1537.29,1634.06,1682.56,0.0768329603771463,197.48,-52.3000000000001,204.288130834858,"F",-680.697447336112,2570.25108795287,2658.86059618266,"teen",680.758,1567.552,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5558","Lucy","face",249.380144015053,249.494573412698,"THEY","they have to go together cos they're married so",658.49,655.91,652.99,646.4,643.95,1739.83,1846.39,1953.12,1921.72,1648.92,0.114429397645608,-90.9099999999999,-14.54,92.0654098997011,"F",-127.065249832311,-794.463676908896,804.560819107263,"teen",651.548,1821.996,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5559","Lucy","goat",249.761602567536,249.823538599519,"GO","they have to go together cos they're married so",546.26,547.88,546.01,515.45,479.47,1629.79,1613.66,1718.62,1752.67,1787.1,0.0619360319832083,157.31,-66.79,170.901551192492,"F",-1078.37066504531,2539.87856442997,2759.32354269685,"teen",527.014,1700.368,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5560","Lucy","goat",250.946858395099,251.098493118177,"SO","they have to go together cos they're married so",614.09,605.79,598.69,632.81,597.58,1736.99,1757.77,1801.08,1748.39,1782.23,0.151634723078161,45.24,-16.51,48.1584644688761,"F",-108.880074859172,298.348551582613,317.59522813289,"teen",609.792,1765.292,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5561","Lucy","face",252.010484936832,252.086355453746,"THEY","where do they go",652.05,659.69,667.21,645.92,527.91,1812.17,1842.71,1978.92,1996.56,1973.62,0.0758705169142502,161.45,-124.14,203.658641113015,"F",-1636.20870199559,2127.9675764233,2684.29225733617,"teen",630.556,1920.796,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5562","Lucy","goat",252.16792085088,252.273557132998,"GO","where do they go",677.06,691.49,687.09,686.83,682.24,1633.19,1618.63,1608.38,1670.75,1808.62,0.105636282118098,175.43,5.18000000000006,175.506459425287,"F",49.0361824189248,1660.69835555056,1661.42215445519,"teen",684.942,1667.914,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5563","Lucy","price",308.241740669241,308.360475523543,"LIKE","yeah and if you but if you like go by",717.87,765.79,758.97,695.4,562.57,1551.7,1580.28,1707.44,1714.19,1927.67,0.11873485430209,375.97,-155.3,406.781920566782,"F",-1307.9562939866,3166.46701770857,3425.96892005974,"teen",700.12,1696.256,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5564","Lucy","goat",308.498522217398,308.624100857734,"GO","yeah and if you but if you like go by",561.05,569.12,539.01,530.45,518.5,1614.67,1700.64,1479.86,1726.06,1805.45,0.125578640336812,190.78,-42.55,195.467416466274,"F",-338.831507379579,1519.20740253528,1556.53394512008,"teen",543.626,1665.336,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5565","Lucy","price",308.717970521542,309.011018346733,"BY","yeah and if you but if you like go by",797.95,803.11,772.36,676.38,659.09,1170.19,1328.9,1695.99,1584,2164.99,0.293047825190683,994.8,-138.86,1004.44469215582,"F",-473.847570476407,3394.66774528251,3427.57941132045,"teen",741.778,1588.814,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5566","Lucy","foot",309.840068735828,309.919846335697,"MUSLIMS","what muslims believe",507.12,521.11,522.43,502.35,447.88,1419.21,1702.16,1792.15,1794.71,1560.12,0.0797775998697716,140.91,-59.24,152.85616016373,"F",-742.564330046316,1766.28527594238,1916.02856457516,"teen",500.178,1653.67,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5567","Lucy","price",313.496072966654,313.588830060326,"QUITE","(( )) it contradicts quite a few things in the catholic",702.09,730.48,701.79,708.67,679.06,1202.79,1418.12,1439.93,1529.24,1594.24,0.0927570936717075,391.45,-23.0300000000001,392.126871560723,"F",-248.282897710331,4220.16241027827,4227.45965875738,"teen",704.418,1436.864,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
"5568","Lucy","price",315.278938245023,315.36558530285,"LIKE","like with like the ten commandments and stuff it says that you should only believe in one god",717.3,714.5,706.93,683.84,670.01,1480.64,1548.53,1606.65,1658.61,1803.09,0.0866470578268945,322.45,-47.29,325.899289044944,"F",-545.777331464353,3721.41891585284,3761.22741173778,"teen",698.516,1619.504,482.624222222222,2436.63377777778,794.846,1574.08025,482.624222222222,482.624222222222,586.698148148148,1497.77941666667
